Latitude,Longitude
39.8533432000,3.1293310000
39.8532912000,3.1294075900
39.8533456000,3.1293399000
39.8533499000,3.1293482000
39.8533546000,3.1293571000
39.8533003300,3.1294441300
39.8533569000,3.1293678000
39.8533612000,3.1293783000
39.8533052800,3.1294739100
39.8533642000,3.1293856000
39.8533667000,3.1294029000
39.8533701000,3.1294138000
39.8533100600,3.1295073100
39.8533693000,3.1294301000
39.8532839000,3.1287826000
39.8533891000,3.1294485000
39.8533921000,3.1294451000
39.8533153100,3.1295452200
39.8533917000,3.1294506000
39.8533941000,3.1294606000
39.8533158600,3.1295750000
39.8533958000,3.1294678000
39.8533932000,3.1294851000
39.8533949000,3.1294970000
39.8533205700,3.1296074500
39.8533916000,3.1295057000
39.8533903000,3.1295143000
39.8533915000,3.1295262000
39.8533938000,3.1295381000
39.8533274200,3.1296439600
39.8533933000,3.1295526000
39.8533953000,3.1295656000
39.8533363600,3.1296831000
39.8533941000,3.1295773000
39.8533942000,3.1295942000
39.8534745000,3.1290069000
39.8533962000,3.1296054000
39.8533460900,3.1297173300
39.8533953000,3.1296136000
39.8533953000,3.1296217000
39.8533974000,3.1296340000
39.8533999000,3.1296459000
39.8533497500,3.1297486300
39.8533993000,3.1296609000
39.8534018000,3.1296740000
39.8533601600,3.1297812200
39.8534020000,3.1296845000
39.8534045000,3.1297017000
39.8534074000,3.1297127000
39.8533732300,3.1298086100
39.8534073000,3.1297192000
39.8534084000,3.1297275000
39.8534110000,3.1297390000
39.8534138000,3.1297515000
39.8533806700,3.1298413700
39.8534079000,3.1297728000
39.8534115000,3.1287693000
39.8533961000,3.1298244000
39.8533846700,3.1298767300
39.8533951000,3.1298240000
39.8533965000,3.1298331000
39.8533986000,3.1298434000
39.8533896900,3.1299223200
39.8533995000,3.1298478000
39.8534004000,3.1298549000
39.8534024000,3.1298659000
39.8534049000,3.1298774000
39.8533965500,3.1299613200
39.8534073000,3.1298896000
39.8534106000,3.1299021000
39.8534075800,3.1299915600
39.8534127000,3.1299117000
39.8534175000,3.1299275000
39.8534211000,3.1299381000
39.8534179700,3.1300199100
39.8534228000,3.1299432000
39.8534245000,3.1299504000
39.8537809000,3.1296261000
39.8534301000,3.1299633000
39.8534366000,3.1299867000
39.8534284100,3.1300459500
39.8534371000,3.1299931000
39.8534397000,3.1300035000
39.8534388900,3.1300757800
39.8534412000,3.1300115000
39.8534426000,3.1300178000
39.8534446000,3.1300257000
39.8534476000,3.1300362000
39.8534503100,3.1301060800
39.8534491000,3.1300415000
39.8534535000,3.1300585000
39.8534561000,3.1300711000
39.8534572800,3.1301366000
39.8534578000,3.1300839000
39.8534604000,3.1300954000
39.8534629000,3.1301058000
39.8534662000,3.1301712900
39.8534633000,3.1301223000
39.8534649000,3.1301359000
39.8532414000,3.1302263000
39.8534737900,3.1301984600
39.8534664000,3.1301460000
39.8534682000,3.1301682000
39.8534709000,3.1301818000
39.8534858200,3.1302262900
39.8534732000,3.1301988000
39.8534763000,3.1302110000
39.8534800000,3.1302234000
39.8534990200,3.1302514100
39.8534849000,3.1302373000
39.8534890000,3.1302484000
39.8535113800,3.1302736300
39.8534923000,3.1302572000
39.8534990000,3.1302718000
39.8535036000,3.1302831000
39.8535243300,3.1302906100
39.8535068000,3.1302881000
39.8535097000,3.1302937000
39.8535150000,3.1303047000
39.8538372000,3.1299645000
39.8535201000,3.1303153000
39.8535389000,3.1303070400
39.8535269000,3.1303258000
39.8535322000,3.1303348000
39.8535540400,3.1303276300
39.8535379000,3.1303455000
39.8535445000,3.1303532000
39.8535504000,3.1303618000
39.8535701100,3.1303484200
39.8535551000,3.1303657000
39.8535585000,3.1303696000
39.8535640000,3.1303783000
39.8535698000,3.1303877000
39.8535811500,3.1303628100
39.8535772000,3.1303957000
39.8535837000,3.1304039000
39.8535902000,3.1304131000
39.8535982700,3.1303905400
39.8535969000,3.1304202000
39.8536037000,3.1304289000
39.8539125000,3.1300723000
39.8536140200,3.1304121000
39.8536185000,3.1304434000
39.8536175000,3.1304410000
39.8536218000,3.1304474000
39.8536265000,3.1304549000
39.8536266300,3.1304470100
39.8536319000,3.1304636000
39.8536376000,3.1304728000
39.8536434000,3.1304817000
39.8536413800,3.1304852600
39.8536489000,3.1304914000
39.8536557000,3.1305012000
39.8536568700,3.1305349900
39.8536609000,3.1305079000
39.8536694000,3.1305237000
39.8536761000,3.1305335000
39.8536722600,3.1305625300
39.8536827000,3.1305462000
39.8536894000,3.1305570000
39.8542101000,3.1307633000
39.8537086000,3.1305840000
39.8536921800,3.1305980000
39.8537061000,3.1305870000
39.8537132000,3.1305959000
39.8537208000,3.1306053000
39.8537099300,3.1306172200
39.8537276000,3.1306165000
39.8537344000,3.1306264000
39.8537273100,3.1306370700
39.8537376000,3.1306325000
39.8537407000,3.1306374000
39.8537474000,3.1306462000
39.8537550000,3.1306559000
39.8537459100,3.1306642200
39.8537611000,3.1306671000
39.8537680000,3.1306768000
39.8537745000,3.1306860000
39.8537617400,3.1306944900
39.8537800000,3.1306972000
39.8542101000,3.1307633000
39.8537829000,3.1307060000
39.8537749600,3.1307151200
39.8537923000,3.1307231000
39.8537975000,3.1307330000
39.8538033000,3.1307429000
39.8537901600,3.1307376900
39.8538057000,3.1307469000
39.8538082000,3.1307530000
39.8538140000,3.1307628000
39.8538200000,3.1307723000
39.8538121400,3.1307607700
39.8538258000,3.1307816000
39.8538319000,3.1307914000
39.8538275800,3.1307817600
39.8538386000,3.1308018000
39.8538450000,3.1308108000
39.8538518000,3.1308198000
39.8538472500,3.1308029300
39.8538558000,3.1308248000
39.8538593000,3.1308282000
39.8538657000,3.1308363000
39.8510824000,3.1276286000
39.8538834000,3.1308604000
39.8538683100,3.1308229400
39.8538830000,3.1308549000
39.8538882000,3.1308617000
39.8538945000,3.1308697000
39.8538941300,3.1308444800
39.8539042000,3.1308777000
39.8539100000,3.1308827000
39.8539185000,3.1308619600
39.8539159000,3.1308885000
39.8539278000,3.1308945000
39.8539361000,3.1309015000
39.8539455300,3.1308816600
39.8539459000,3.1309051000
39.8539535000,3.1309107000
39.8539616000,3.1309176000
39.8539755800,3.1309052400
39.8539718000,3.1309224000
39.8539799000,3.1309291000
39.8510824000,3.1276286000
39.8540018000,3.1309483000
39.8540029400,3.1309350700
39.8540051000,3.1309489000
39.8540106000,3.1309534000
39.8540243900,3.1309509400
39.8540163000,3.1309565000
39.8540268000,3.1309644000
39.8540338000,3.1309704000
39.8540496500,3.1309665400
39.8540434000,3.1309757000
39.8540513000,3.1309819000
39.8540589000,3.1309877000
39.8540744600,3.1309817700
39.8540685000,3.1309932000
39.8540767000,3.1309985000
39.8541008800,3.1309973400
39.8540848000,3.1310021000
39.8540965000,3.1310083000
39.8542101000,3.1307633000
39.8541038000,3.1310121000
39.8541217500,3.1310168400
39.8541173000,3.1310222000
39.8541251000,3.1310277000
39.8541317000,3.1310332000
39.8541470200,3.1310378900
39.8541404000,3.1310401000
39.8541485000,3.1310461000
39.8541575000,3.1310525000
39.8541699800,3.1310518900
39.8541662000,3.1310583000
39.8541750000,3.1310642000
39.8541946600,3.1310624200
39.8541815000,3.1310686000
39.8541945000,3.1310757000
39.8542032000,3.1310812000
39.8542199500,3.1310732800
39.8542085000,3.1310826000
39.8542145000,3.1310853000
39.8542238000,3.1310910000
39.8542101000,3.1307633000
39.8542324000,3.1310963000
39.8542459600,3.1310825100
39.8542431000,3.1311008000
39.8542525000,3.1311043000
39.8542701100,3.1310864000
39.8542622000,3.1311086000
39.8542719000,3.1311119000
39.8542813000,3.1311159000
39.8542912100,3.1310935400
39.8542873000,3.1311165000
39.8542922000,3.1311177000
39.8543008000,3.1311215000
39.8543100000,3.1311257000
39.8543150400,3.1311045100
39.8543196000,3.1311284000
39.8543289000,3.1311319000
39.8543376000,3.1311361000
39.8543398100,3.1311145700
39.8543478000,3.1311392000
39.8543565000,3.1311427000
39.8542101000,3.1307633000
39.8543616000,3.1311296500
39.8543628000,3.1311444000
39.8543750000,3.1311490000
39.8543842000,3.1311530000
39.8543923600,3.1311362500
39.8543879000,3.1311546000
39.8543937000,3.1311559000
39.8544027000,3.1311594000
39.8544119000,3.1311633000
39.8544203200,3.1311461200
39.8544224000,3.1311655000
39.8544311000,3.1311689000
39.8544470600,3.1311609100
39.8544385000,3.1311706000
39.8544500000,3.1311753000
39.8544586000,3.1311795000
39.8544669500,3.1311731200
39.8544626000,3.1311814000
39.8544680000,3.1311835000
39.8544771000,3.1311874000
39.8542101000,3.1307633000
39.8544980000,3.1311971000
39.8544914200,3.1311840800
39.8544990000,3.1311962000
39.8545056000,3.1311996000
39.8545139400,3.1311952300
39.8545133000,3.1312038000
39.8545217000,3.1312069000
39.8545308000,3.1312110000
39.8545369500,3.1312100200
39.8545353000,3.1312131000
39.8545402000,3.1312151000
39.8545492000,3.1312201000
39.8545579000,3.1312249000
39.8545570700,3.1312263200
39.8545674000,3.1312300000
39.8545761000,3.1312347000
39.8545766800,3.1312345300
39.8545857000,3.1312398000
39.8545950000,3.1312445000
39.8546037000,3.1312489000
39.8543792000,3.1317042000
39.8546007400,3.1312502800
39.8546082000,3.1312511000
39.8546124000,3.1312532000
39.8546207000,3.1312580000
39.8546289000,3.1312623000
39.8546250900,3.1312649500
39.8546383000,3.1312671000
39.8546464000,3.1312710000
39.8546555000,3.1312749000
39.8546500800,3.1312784600
39.8546641000,3.1312784000
39.8546729000,3.1312816000
39.8546772300,3.1312867100
39.8546776000,3.1312835000
39.8546818000,3.1312850000
39.8546910000,3.1312883000
39.8546997000,3.1312918000
39.8547067600,3.1312930600
39.8547088000,3.1312962000
39.8547178000,3.1313017000
39.8543940000,3.1317057000
39.8547246000,3.1313070000
39.8547377000,3.1313159000
39.8547285200,3.1313110300
39.8547405000,3.1313180000
39.8547463000,3.1313220000
39.8547488500,3.1313230100
39.8547503000,3.1313245000
39.8547536000,3.1313265000
39.8547625000,3.1313313000
39.8547713000,3.1313361000
39.8547748800,3.1313366000
39.8547812000,3.1313412000
39.8547903000,3.1313461000
39.8547996000,3.1313508000
39.8547964100,3.1313466100
39.8548104000,3.1313558000
39.8548191000,3.1313599000
39.8548248000,3.1313630000
39.8548158700,3.1313604800
39.8548374000,3.1313696000
39.8548462000,3.1313743000
39.8544311000,3.1317129000
39.8548389900,3.1313718900
39.8548498000,3.1313763000
39.8548555000,3.1313796000
39.8548638000,3.1313842000
39.8548726000,3.1313897000
39.8548693200,3.1313849700
39.8548814000,3.1313955000
39.8548902000,3.1314010000
39.8548926000,3.1314004500
39.8548969000,3.1314051000
39.8549091000,3.1314128000
39.8549181000,3.1314186000
39.8549174000,3.1314101500
39.8549223000,3.1314213000
39.8549280000,3.1314242000
39.8549378000,3.1314296000
39.8549476000,3.1314350000
39.8549420100,3.1314270100
39.8549570000,3.1314393000
39.8549679000,3.1314448000
39.8548774000,3.1317567000
39.8549760000,3.1314481000
39.8549747700,3.1314469100
39.8549874000,3.1314543000
39.8549934000,3.1314580000
39.8550006000,3.1314624000
39.8549871300,3.1314579300
39.8550037000,3.1314644000
39.8550079000,3.1314671000
39.8550155000,3.1314722000
39.8550234000,3.1314778000
39.8550081000,3.1314762600
39.8550307000,3.1314835000
39.8550390000,3.1314900000
39.8550425900,3.1315027600
39.8550453000,3.1314953000
39.8550548000,3.1315051000
39.8550626000,3.1315126000
39.8550609000,3.1315263300
39.8550659000,3.1315159000
39.8550705000,3.1315213000
39.8550782000,3.1315291000
39.8550863000,3.1315372000
39.8549538000,3.1317670000
39.8550820600,3.1315500900
39.8550998000,3.1315548000
39.8551063000,3.1315618000
39.8551076400,3.1315811200
39.8551129000,3.1315694000
39.8551201000,3.1315787000
39.8551275000,3.1315878000
39.8551305100,3.1316070800
39.8551309000,3.1315936000
39.8551357000,3.1316004000
39.8551430000,3.1316100000
39.8551527000,3.1316366900
39.8551516000,3.1316226000
39.8551580000,3.1316313000
39.8551671000,3.1316421000
39.8551893900,3.1316641000
39.8551751000,3.1316512000
39.8551846000,3.1316615000
39.8551937000,3.1316715000
39.8549734000,3.1317350000
39.8552196000,3.1316780800
39.8552118000,3.1316887000
39.8552125000,3.1316890000
39.8552187000,3.1316951000
39.8552264000,3.1317029000
39.8552427800,3.1316905400
39.8552359000,3.1317097000
39.8552442000,3.1317178000
39.8552520000,3.1317263000
39.8552661700,3.1317112800
39.8552609000,3.1317344000
39.8552683000,3.1317420000
39.8552911000,3.1317348400
39.8552748000,3.1317464000
39.8552865000,3.1317573000
39.8552938000,3.1317651000
39.8553089500,3.1317573500
39.8552967000,3.1317678000
39.8553025000,3.1317724000
39.8553102000,3.1317799000
39.8513852000,3.1163452000
39.8553179000,3.1317882000
39.8553314300,3.1317801800
39.8553266000,3.1317964000
39.8553329000,3.1318036000
39.8553494200,3.1318055800
39.8553386000,3.1318090000
39.8553485000,3.1318201000
39.8553552000,3.1318280000
39.8553648800,3.1318257600
39.8553582000,3.1318313000
39.8553632000,3.1318359000
39.8553708000,3.1318439000
39.8553785000,3.1318518000
39.8553901900,3.1318516200
39.8553872000,3.1318594000
39.8553952000,3.1318665000
39.8554107000,3.1318721700
39.8554014000,3.1318717000
39.8554050000,3.1318751000
39.8554123000,3.1318829000
39.8554195000,3.1318918000
39.8554322200,3.1318982300
39.8513852000,3.1163452000
39.8554267000,3.1319011000
39.8554335000,3.1319105000
39.8554389000,3.1319190000
39.8554481500,3.1319282200
39.8554458000,3.1319309000
39.8554512000,3.1319419000
39.8554677500,3.1319612900
39.8554563000,3.1319529000
39.8554626000,3.1319635000
39.8554694000,3.1319738000
39.8554812900,3.1319927000
39.8554733000,3.1319791000
39.8554770000,3.1319852000
39.8554835000,3.1319948000
39.8554899000,3.1320043000
39.8554960500,3.1320211200
39.8554970000,3.1320163000
39.8555036000,3.1320262000
39.8555098000,3.1320358000
39.8555137700,3.1320489500
39.8552961000,3.1326433000
39.8555167000,3.1320479000
39.8555303000,3.1320732000
39.8555290700,3.1320790800
39.8555297000,3.1320730000
39.8555350000,3.1320831000
39.8555398000,3.1320915000
39.8555463900,3.1321073800
39.8555456000,3.1321020000
39.8555512000,3.1321107000
39.8555572000,3.1321196000
39.8555631100,3.1321393400
39.8555632000,3.1321298000
39.8555697000,3.1321397000
39.8555824600,3.1321719300
39.8555740000,3.1321476000
39.8555820000,3.1321606000
39.8555876000,3.1321693000
39.8556009500,3.1322027700
39.8555904000,3.1321746000
39.8554787000,3.1323018000
39.8556023000,3.1321936000
39.8556042000,3.1321963000
39.8556088000,3.1322027000
39.8556196500,3.1322311200
39.8556143000,3.1322114000
39.8556215000,3.1322221000
39.8556393900,3.1322650000
39.8556257000,3.1322296000
39.8556343000,3.1322432000
39.8556408000,3.1322528000
39.8556551100,3.1322967600
39.8556484000,3.1322668000
39.8556546000,3.1322760000
39.8556610000,3.1322851000
39.8556727900,3.1323280700
39.8556675000,3.1322969000
39.8556748000,3.1323078000
39.8556861800,3.1323587700
39.8556792000,3.1323171000
39.8553078000,3.1329144000
39.8556879000,3.1323322000
39.8556942000,3.1323419000
39.8557014000,3.1323907900
39.8557007000,3.1323544000
39.8557068000,3.1323644000
39.8557126000,3.1323732000
39.8557141300,3.1324215600
39.8557184000,3.1323854000
39.8557242000,3.1323961000
39.8557229100,3.1324481300
39.8557268000,3.1324055000
39.8557288000,3.1324114000
39.8557338000,3.1324214000
39.8557386000,3.1324309000
39.8557369800,3.1324766400
39.8557429000,3.1324438000
39.8557476000,3.1324549000
39.8557524000,3.1324658000
39.8557372400,3.1324978300
39.8554167000,3.1326884000
39.8557589000,3.1324956000
39.8557613000,3.1324994000
39.8557440300,3.1325275200
39.8557637000,3.1325038000
39.8557670000,3.1325182000
39.8557714000,3.1325283000
39.8557555500,3.1325580000
39.8557749000,3.1325407000
39.8557790000,3.1325509000
39.8557700300,3.1325892200
39.8557841000,3.1325622000
39.8557876000,3.1325744000
39.8557922000,3.1325854000
39.8557838000,3.1326224100
39.8557954000,3.1325924000
39.8558017000,3.1326086000
39.8558065000,3.1326182000
39.8557955700,3.1326431200
39.8553186000,3.1329188000
39.8558105000,3.1326301000
39.8558152000,3.1326418000
39.8558099000,3.1326702200
39.8558196000,3.1326534000
39.8558230000,3.1326652000
39.8558273000,3.1326770000
39.8558264400,3.1326982400
39.8558297000,3.1326849000
39.8558362000,3.1327004000
39.8558411000,3.1327100000
39.8558430000,3.1327293900
39.8558468000,3.1327227000
39.8558519000,3.1327326000
39.8558570000,3.1327422000
39.8558558300,3.1327444300
39.8558626000,3.1327526000
39.8558679000,3.1327623000
39.8558696700,3.1327647900
39.8558712000,3.1327687000
39.8561869000,3.1330993000
39.8558782000,3.1327834000
39.8558829000,3.1327936000
39.8558792200,3.1327902300
39.8558878000,3.1328040000
39.8558927000,3.1328142000
39.8558976000,3.1328243000
39.8558945800,3.1328237600
39.8559021000,3.1328341000
39.8559071000,3.1328447000
39.8559051300,3.1328487000
39.8559099000,3.1328507000
39.8559157000,3.1328647000
39.8559201000,3.1328745000
39.8559170900,3.1328728200
39.8559247000,3.1328846000
39.8559291000,3.1328937000
39.8559335500,3.1328983000
39.8559339000,3.1329036000
39.8563825000,3.1329884000
39.8559380000,3.1329117000
39.8559467000,3.1329302000
39.8559566900,3.1329362200
39.8559491000,3.1329346000
39.8559509000,3.1329382000
39.8559552000,3.1329470000
39.8559596000,3.1329568000
39.8559622200,3.1329541600
39.8559647000,3.1329666000
39.8559693000,3.1329757000
39.8559739000,3.1329858000
39.8559663300,3.1329766800
39.8559787000,3.1329964000
39.8559831000,3.1330065000
39.8559664200,3.1329944500
39.8559851000,3.1330120000
39.8559907000,3.1330260000
39.8559947000,3.1330356000
39.8559555300,3.1330140300
39.8559954000,3.1330463000
39.8567228000,3.1355267000
39.8560034000,3.1330707000
39.8559444300,3.1330233600
39.8560049000,3.1330738000
39.8560029000,3.1330807000
39.8560035000,3.1330897000
39.8559474100,3.1330546900
39.8559992000,3.1330952000
39.8559983000,3.1331084000
39.8560003000,3.1331186000
39.8559566300,3.1330805000
39.8559968000,3.1331286000
39.8559982000,3.1331383000
39.8560004000,3.1331488000
39.8559623900,3.1331117700
39.8559999000,3.1331585000
39.8560017000,3.1331700000
39.8559738100,3.1331458400
39.8560007000,3.1331764000
39.8561773000,3.1330999000
39.8559994000,3.1331869000
39.8560045000,3.1332063000
39.8560053000,3.1332097000
39.8559774700,3.1331795000
39.8560038000,3.1332165000
39.8560042000,3.1332257000
39.8560053000,3.1332362000
39.8559837900,3.1332046700
39.8560040000,3.1332470000
39.8560036000,3.1332578000
39.8559855700,3.1332265000
39.8560012000,3.1332636000
